#CharaInitParam=CHARACTER_INIT_PARAM
ID,Name,BaseRec_mp,BaseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armor,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory1,equip_Accessory2,equip_Accessory3,equip_Accessory4,equip_Accessory5,Equip_Skill_01,Equip_Skill_02,Equip_Skill_03,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,Item_01,Item_02,Item_03,Item_04,Item_05,Item_06,Item_07,Item_08,Item_09,Item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,QWC_sb,QWC_mw,QWC_cd,soulLvl,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,bodyScaleHead,bodyScaleBreast,BodyScaleAbdomen,BodyScaleArm,BodyScaleLeg,gestureid0,gestureid1,gestureid2,gestureid3,gestureid4,gestureid5,gestureid6,npcPlayerType,npcPlayerDrawType,NpcPlayerSex,vowType,VoiceType,pad1,equip_Wep_Right_GenId,equip_Subwep_Right_GenId,equip_Wep_Left_GenId,equip_Subwep_Left_GenId,equip_Helm_GenId,equip_Armor_GenId,equip_Gaunt_GenId,equip_Leg_GenId,equip_Wep_Body_GenId,SecondaryItem_01,SecondaryItem_02,SecondaryItem_03,SecondaryItem_04,SecondaryItem_05,SecondaryItem_06,SecondaryItem_07,SecondaryItem_08,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06,secondaryItemNum_07,secondaryItemNum_08,pad2
1000058,1000058: [For Weapon animation confirmation] × 05 oversized sword (id_ undecided: 05 oversized Sword of Prince twins) -- 1000058：【武器アニメ確認用】×05特大剣（ID_未定：双子皇子兄の05特大剣）,0,0,0,0,6260000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,6260000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000059,,0,0,0,0,6050000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,6050000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000060,1000060: [Weapon anime confirmation] ◎ 06 Sword (id_27: Ray Pier) -- 1000060：【武器アニメ確認用】◎06刺剣（ID_27：レイピア）,0,0,0,0,3020000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,3020000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000061,1000061: [Weapon anime confirmation] (06) (ID_27: Shield tock) -- 1000061：【武器アニメ確認用】△06刺剣（ID_27：盾チク）,0,0,0,0,3020000,-1,20000000,3020000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,20150000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000062,1000062: [Weapon anime confirmation] ◎ 06 Sword (id_113: Estoc) -- 1000062：【武器アニメ確認用】◎06刺剣（ID_113：エストック）,0,0,0,0,3000000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000063,1000063: [Weapon anime confirmation] (06) (id_113: Estoc Shield tock) -- 1000063：【武器アニメ確認用】△06刺剣（ID_113：エストック盾チク）,0,0,0,0,3000000,-1,20000000,3000000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,20150000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000064,1000064: [Weapon anime confirmation] (06) (ID_115: Ricard) -- 1000064：【武器アニメ確認用】△06刺剣（ID_115：リカール）,0,0,0,0,3030000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,3030000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000065,1000065: [Weapon anime confirmation] (06) (id_115: tock) -- 1000065：【武器アニメ確認用】△06刺剣（ID_115：リカール盾チク）,0,0,0,0,3030000,-1,20000000,3030000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,20150000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000066,,0,0,0,0,3040000,3010000,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,3010000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000067,,0,0,0,0,3020000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,3020000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000070,1000070: [For the weapon animation confirmation] ◎ 07 Song Sword (id_28: Farsi) -- 1000070：【武器アニメ確認用】◎07曲剣（ID_28：ファルシ）,0,0,0,0,4040000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,4040000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000071,1000071: [For the weapon anime confirmation] ◎ 07 Song Sword (id_164:07 Song Sword of the death of Salivan) -- 1000071：【武器アニメ確認用】◎07曲剣（ID_164：サリヴァーンの死神の07曲剣）,0,0,0,0,4070000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,4070000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000072,1000072: [For the weapon animation confirmation] ◎ 07 Song Sword (id_165: Moonlight of Missing Moon) -- 1000072：【武器アニメ確認用】◎07曲剣（ID_165：欠月のムーンライト）,0,0,0,0,4100000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,4100000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000073,,0,0,0,0,4080000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,4080000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000080,1000080: [For the weapon animation confirmation] ◎ 08 Light Sword (id_151: Scimitar) -- 1000080：【武器アニメ確認用】◎08軽曲剣（ID_151：シミター）,0,0,0,0,4030000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,4030000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000081,1000081: [For the weapon animation confirmation] ◎ 08 Light Sword (id_99: Shorty) -- 1000081：【武器アニメ確認用】◎08軽曲剣（ID_99：ショーテル）,0,0,0,0,4010000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,4010000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000082,1000082: [Weapon anime confirmation] △ 08 Light Sword (id_101: Painting Mamoru) -- 1000082：【武器アニメ確認用】△08軽曲剣（ID_101：絵画守）,0,0,0,0,4090000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,4090000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000090,1000090: [For the weapon animation confirmation] ◎ 09 Sword (id_29: normal) -- 1000090：【武器アニメ確認用】◎09刀（ID_29：通常）,0,0,0,0,5000000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000091,1000091: [Weapon Anime confirmation] ☆ 09 Sword (id_90: Shigurui) -- 1000091：【武器アニメ確認用】☆09刀（ID_90：シグルイ）,0,0,0,0,5030000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,5030000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000092,,0,0,0,0,5040000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,5040000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000100,1000100: [Weapon anime confirmation] ☆ 10 Sword (id_51: normal) -- 1000100：【武器アニメ確認用】☆10大曲剣（ID_51：通常）,0,0,0,0,4060000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,6080000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000101,1000101: [Weapon anime confirmation] ☆ 10 Series Sword (ID_166: Observer Wolf of the Abyss) -- 1000101：【武器アニメ確認用】☆10大曲剣（ID_166：深淵の監視者オオカミ）,0,0,0,0,6360000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,6360000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000102,,0,0,0,0,6080000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,6080000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000110,1000110: [Weapon Anime confirmation] ★ 11 AX (id_30: Battle) -- 1000110：【武器アニメ確認用】★11斧（ID_30：バトル）,0,0,0,0,7010000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,7010000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000111,1000111: [Weapon anime confirmation] ◎ 11 ax (id_102: Small axe) -- 1000111：【武器アニメ確認用】◎11斧（ID_102：小斧）,0,0,0,0,7000000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,7000000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000112,1000112: [Weapon Anime confirmation] (11 ax (id_103: Meat disconnect) -- 1000112：【武器アニメ確認用】△11斧（ID_103：肉絶ち）,0,0,0,0,7070000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,7070000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000113,1000113: [Weapon Anime confirmation] × 11 ax (id_167:4 Knight Axe) -- 1000113：【武器アニメ確認用】×11斧（ID_167：4騎士斧）,0,0,0,0,7130000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,7130000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000120,1000120: [Weapon anime confirmation] ◎ 12 Large ax (id_32: Great) -- 1000120：【武器アニメ確認用】◎12大斧（ID_32：グレート）,0,0,0,0,7050000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,7050000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000122,1000122: [Weapon Anime confirmation] ○ 12 Large Ax (id_107: Black Knight) -- 1000122：【武器アニメ確認用】○12大斧（ID_107：黒騎士）,0,0,0,0,10050000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,10050000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000123,1000123: [Weapon Anime confirmation] × 12 large ax (id_168: Wood daemon 12 large ax) -- 1000123：【武器アニメ確認用】×12大斧（ID_168：薪のデーモン12大斧）,0,0,0,0,7120000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,7120000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000124,1000124: [Weapon Anime confirmation] × 12 large ax (id_169: Hallec 12 large ax) -- 1000124：【武器アニメ確認用】×12大斧（ID_169：ハレックの12大斧）,0,0,0,0,6230000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,6230000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000125,,0,0,0,0,7110000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,7110000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000130,1000130: [Weapon Anime confirmation] ★ 13 Mallet (id_33: Mace) -- 1000130：【武器アニメ確認用】★13槌（ID_33：メイス）,0,0,0,0,8010000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,8010000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000131,1000131: [Weapon anime confirmation] × 13 mallet (id_59: Club) -- 1000131：【武器アニメ確認用】×13槌（ID_59：クラブ）,0,0,0,0,8000000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,8000000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000132,,0,0,0,0,8030000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,8030000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000133,,0,0,0,0,8220000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,1200000,1300000,1304000,1306000,1308000,1310000,1356000,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,8220000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000140,1000140: [For the weapon animation confirmation] ◎ 14 Large mallet (id_35: Large) -- 1000140：【武器アニメ確認用】◎14大槌（ID_35：ラージ）,0,0,0,0,8160000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,8160000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
1000141,1000141: [For the weapon anime Confirmation] (14) (ID_70: Sumo) -- 1000141：【武器アニメ確認用】△14大槌（ID_70：スモウ）,0,0,0,0,8270000,-1,-1,21280000,800000,801000,802000,803000,400000,404000,400200,404300,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,-1,0,0,0,0,99,99,99,99,0,0,0,34,99,99,99,99,99,99,99,10,3,16,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,8270000,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
