#EquipParamGoods=EQUIP_PARAM_GOODS_ST
ID,Name,refId1,sfxVariationId,weight,fragmentNum,sellValue,replaceItemId,behaviorId,sortId,qwcId,yesNoDialogMessageId,magicId,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,goodsCategory,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,vowType0,vowType1,vowType2,vowType3,vowType4,vowType5,vowType6,vowType7,vowType8,vowType9,vowType10,vowType11,vowType12,vowType13,vowType14,vowType15,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDrop,isDeposit,isDisableHand,isTravelItem,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMutliDropShare,disableUseAtColiseum,disableUseAtOutofColiseum,useBulletMaxNum,useHpCureMaxNum,isAutoReplenish,canMultiUse,isGuestDrop,isEnchantLeftHand,isApplySpecialEffect,Unk1,Unk2,Unk3,refId2,reinforceParamWeapon,VagrantItemLotId,VagrantBonusEneDropItemLotId,vagrantItemeneDropItemLotId,refVirtualWepId,replaceItemId_BySpEffect,replaceTriggerSpEffectId,isLoadOfCinder,isPlayRegion1,isLadder,isMultiPlay,useSelected,Unk4,isPlayRegion2,isNetPenalized,SuppleItemType,menuAdhocType,drop [ON_OFF],maxRepNum,invadeType,pad1,shopId,fpConsume,useLimitCategory2,pad2
9008,Point up,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7002,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9009,Point down,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7003,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9012,Prostration,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7007,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9013,Proper bow,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7008,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9014,Prayer,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7009,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9015,Welcome,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7006,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9016,Joy,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7016,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9017,My thanks!,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7015,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9018,Rejoice,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7016,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9019,Rest,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7018,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9020,By my sword,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7024,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9021,Dignified bow,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7029,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9023,Curl up,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7032,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9024,Stretch out,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7033,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9025,Call over,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7034,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9026,Collapse,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7035,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9027,Quiet Resolve,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7036,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9028,Patches Squat,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7037,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9029,Applause,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7038,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9030,Path of the Dragon,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7039,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9031,Legion Etiquette,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7040,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9032,Darkmoon Loyalty,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7041,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9033,Sleep,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7042,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9034,Toast,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7043,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9035,Silent Ally,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7044,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
10010,,-1,-1,0,0,-1,0,-1,-1,-1,0,-1,0,0,-1,-1,-1,1,0,50,6,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-,0,0,0,-
100000,,224690,1,0,0,-1,0,-1,80000,-1,0,0,11,0,-1,-1,-1,1,0,50,0,2,0,0,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,301050,-1,301052,1,0,1,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
100002,,224691,1,0,0,-1,0,-1,80000,-1,0,0,11,0,-1,-1,-1,1,0,50,0,2,0,0,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,301050,-1,301052,1,0,1,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
100010,,-1,1,0,0,-1,0,100011,2010,-1,0,0,6,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,0,1,0,-,-1,0,0,-
100011,,224692,1,0,0,-1,0,100010,2010,-1,0,0,7,0,-1,-1,-1,20,0,50,0,2,0,0,10,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,0,20,0,-,-1,0,0,-
100020,,-1,1,0,0,-1,0,100021,2010,-1,0,0,6,0,-1,-1,-1,1,0,50,0,0,0,0,-2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,0,1,0,-,-1,0,0,-
100021,,224693,1,0,0,-1,0,100020,2010,-1,0,0,7,0,-1,-1,-1,20,0,50,0,2,0,0,10,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,0,20,0,-,-1,0,0,-
1200000,Farron Dart,-1,-1,0,0,100,0,-1,110500,-1,0,0,4130,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,500,0,0,-
1210000,Great Farron Dart,-1,-1,0,0,300,0,-1,110600,-1,0,0,4131,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,2000,0,0,-
1300000,Soul Arrow,-1,-1,0,0,100,0,-1,110100,-1,0,0,4000,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1000,0,0,-
1301000,Great Soul Arrow,-1,-1,0,0,200,0,-1,110200,-1,0,0,4001,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,3000,0,0,-
1302000,Heavy Soul Arrow,-1,-1,0,0,150,0,-1,110300,-1,0,0,4002,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,2000,0,0,-
1303000,Great Heavy Soul Arrow,-1,-1,0,0,300,0,-1,110400,-1,0,0,4003,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,4000,0,0,-
1304000,Homing Soulmass,-1,-1,0,0,500,0,-1,110800,-1,0,0,4004,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,6000,0,0,-
1305000,Homing Crystal Soulmass,-1,-1,0,0,800,0,-1,110900,-1,0,0,4005,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,18000,0,0,-
1306000,Soul Spear,-1,-1,0,0,500,0,-1,111100,-1,0,0,4006,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,5000,0,0,-
1307000,Crystal Soul Spear,-1,-1,0,0,800,0,-1,111200,-1,0,0,4007,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,15000,0,0,-
1308000,Deep Soul,-1,-1,0,0,300,0,-1,113100,-1,0,0,4099,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
1309000,Great Deep Soul,-1,-1,0,0,500,0,-1,113200,-1,0,0,4101,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
1310000,Magic Weapon,-1,-1,0,0,150,0,-1,111700,-1,0,0,4008,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,3000,0,0,-
1311000,Great Magic Weapon,-1,-1,0,0,300,0,-1,111800,-1,0,0,4009,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
1312000,Crystal Magic Weapon,-1,-1,0,0,800,0,-1,111900,-1,0,0,4010,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,10000,0,0,-
1313000,Frozen Weapon,-1,-1,0,0,800,0,-1,111950,-1,0,0,4135,0,-1,-1,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,10000,0,0,-
1330000,Magic Shield,-1,-1,0,0,150,0,-1,112000,-1,0,0,4011,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,3000,0,0,-
1331000,Great Magic Shield,-1,-1,0,0,500,0,-1,112100,-1,0,0,4012,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
1340000,Hidden Weapon,-1,-1,0,0,200,0,-1,112700,-1,0,0,4013,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1500,0,0,-
1341000,Hidden Body,-1,-1,0,0,200,0,-1,112800,-1,0,0,4014,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,3000,0,0,-
1350000,Cast Light,-1,-1,0,0,200,0,-1,112500,-1,0,0,4015,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,1000,0,0,-
1353000,Repair,-1,-1,0,0,200,0,-1,112600,-1,0,0,4017,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,2000,0,0,-
1354000,Spook,-1,-1,0,0,100,0,-1,112200,-1,0,0,4018,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,2000,0,0,-
1355000,Chameleon,-1,-1,0,0,500,0,-1,112900,-1,0,0,4019,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
1356000,Aural Decoy,-1,-1,0,0,100,0,-1,112300,-1,0,0,4065,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,2000,0,0,-
1370000,White Dragon Breath,-1,-1,0,0,800,0,-1,111300,-1,0,0,4057,0,-1,10,-1,99,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99,0,-,-1,0,0,-
