#SpEffectVfxParam=SP_EFFECT_VFX_PARAM_ST
ID,Name,midstSfxId,midstSeId,InitSfxId,InitSeId,finishSfxId,finishSeId,camouflageBeginDist,camouflageEndDist,transformProtectorId,midstDmyId,initDmyId,finishDmyId,effectType,soulParamIdForWepEnchant1,playCategory,playPriority,existEffectForLarge,existEffectForSoul,existInvisibleAtCamouflage,useCamouflage,invisibleAtFriendCamouflage,addMapAreaBlockOffset,halfCamouflage,isFullBodyProtectorId,isInvisibleWeapon,isSilence,isGauntletProtectorId,Unk1,Unk2,Unk3,Unk4,Unk5,DecalId0,DecalId1,soulParamIdForWepEnchant2,SpEffectSp0,SpEffectSp1,bodyProtectorType,SpSfxId0,SpSfxId1,SpSfxId2,SpSfxId3,SpSfxId4,SpSfxId5,SpSfxId6,SpSfxId7,SpSfxId8,SpSfxId9,SpSfxId10,SpSfxId11,SpSfxId12,SpSfxId13,SpSfxId14,SpSfxId15,Unk10,PhantomType,CamouflageGhost,Unk12,PhantomParamId,EmissiveIntensityScale [ArmorGlow],Unk13,bodyProtectorVal,Unk14,CinderIntensityScale [Ember Effect Glow],pad1
8030,Sun Sword -- 太陽剣,525902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,3,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8040,Great recovery -- 大回復,-1,-1,525003,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8041,,-1,-1,525063,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8042,,-1,-1,525013,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8043,,-1,-1,525013,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8044,,-1,-1,525033,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8050,A firm vow -- 固い誓い,525634,-1,525634,-1,-1,-1,-1,-1,-1,220,220,-1,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8060,,526402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,4,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8070,,-1,-1,524703,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8090,,525072,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8100,,525052,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
8110,,525622,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
9500,,31000,-1,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
9501,,31001,-1,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
10000,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,700,0,-1,-
10010,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,702,0,-1,-
10020,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,702,0,-1,-
10030,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
40002,Poison (Body Center effect) -- 毒（体中心エフェクト）,4011,-1,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,0,0,4,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
40005,,4071,-1,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,0,0,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
40253,Fire Daruma -- 火だるま,4001,-1,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
40260,Caries (Body center effect) -- 蝕（体中心エフェクト）,4021,999999993,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,0,0,4,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
42300,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,900,0,-1,-
42900,,41001,-1,41000,-1,41003,-1,-1,-1,-1,-1,905,-1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,-1,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50000,Daemon Priest _ Mojo Small -- デーモン司祭_呪術小,630740,-1,-1,-1,630706,-1,-1,-1,-1,100,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50001,Demon Priest _ in Witchcraft -- デーモン司祭_呪術中,630701,-1,-1,-1,630707,-1,-1,-1,-1,100,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50002,Demon Priest _ Great Mojo -- デーモン司祭_呪術大,630702,-1,-1,-1,630708,-1,-1,-1,-1,100,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50003,Demon Priest _ Flame Enchant -- デーモン司祭_炎エンチャント,630731,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50004,Daemon Priest _ -- デーモン司祭_,630731,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50010,Elders of Crystals _ ally -- 結晶の古老_味方,613233,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50020,Dead Wax (head) -- 蝋の死人_蝋まみれ(頭),613420,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50021,Dead of wax _ head Flame -- 蝋の死人_頭の炎,613400,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50029,,630651,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50030,Firewood Daemon Head (resident SFX) -- 薪のデーモン_頭（常駐ＳＦＸ）,630600,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50031,Firewood Daemon _ Breast (resident SFX) -- 薪のデーモン_胸（常駐ＳＦＸ）,630602,-1,-1,-1,-1,-1,-1,-1,-1,102,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50032,Firewood Daemon _ Back (resident SFX) -- 薪のデーモン_背中（常駐ＳＦＸ）,630601,-1,-1,-1,-1,-1,-1,-1,-1,103,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50033,Firewood Daemon _ Weapons (resident SFX) -- 薪のデーモン_武器（常駐ＳＦＸ）,630603,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50034,Daemon Hu_ Head of firewood (resident SFX) -- 薪のデーモンHU_頭（常駐ＳＦＸ）,630610,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50035,Firewood Daemon hu_ Chest (resident SFX) -- 薪のデーモンHU_胸 （常駐ＳＦＸ）,630612,-1,-1,-1,-1,-1,-1,-1,-1,102,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50036,Firewood Daemon Hu_ back (resident SFX) -- 薪のデーモンHU_背中（常駐ＳＦＸ）,630611,-1,-1,-1,-1,-1,-1,-1,-1,103,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50037,Wood Daemon Hu_ Weapon (resident SFX) -- 薪のデーモンHU_武器（常駐ＳＦＸ）,630613,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50039,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.7,0.3,-1,0,-1,-
50040,New Skeleton Torch (resident SFX) -- 新スケルトン松明（常駐ＳＦＸ）,130000,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50048,,620331,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50049,,620332,-1,-1,-1,-1,-1,-1,-1,-1,310,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50050,Salivan's Reaper _ Sword Enchanted -- サリヴァーンの死神_剣エンチャント,620300,-1,-1,-1,-1,-1,-1,-1,-1,801,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50051,Salivan's Reaper _ Sickle Enchantment -- サリヴァーンの死神_鎌エンチャント,620300,-1,-1,-1,-1,-1,-1,-1,-1,802,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50052,Salivan Reaper (Resident SFX) -- サリヴァーンの死神（常駐SFX),620310,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50053,Salivan Reaper _ (resident SFX) -- サリヴァーンの死神_(常駐ＳＦＸ),620311,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50054,,620303,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50055,Tindalos _ Eyed -- ティンダロス_眼光,622500,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50058,Gargoyl Torch -- ガーゴイルトーチ,621900,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50059,,621901,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50060,King of the evil miasma chest resident SFX -- 死霊の王 瘴気胸 常駐SFX,-1,-1,-1,-1,630706,-1,-1,-1,-1,125,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50061,King of the Evil Miasma -- 死霊の王 瘴気,651620,-1,-1,-1,630706,-1,-1,-1,-1,130,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50062,,651600,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50063,,651640,-1,-1,-1,-1,-1,-1,-1,-1,840,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50064,,651643,-1,-1,-1,-1,-1,-1,-1,-1,840,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50065,,651640,-1,-1,-1,-1,-1,-1,-1,-1,841,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50066,,651643,-1,-1,-1,-1,-1,-1,-1,-1,841,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50067,,651640,-1,-1,-1,-1,-1,-1,-1,-1,842,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50068,,651643,-1,-1,-1,-1,-1,-1,-1,-1,842,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50069,,651645,-1,-1,-1,-1,-1,-1,-1,-1,860,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50070,The old king of caries Aura resident SFX -- 蝕の老王 蝕オーラ 常駐SFX,651480,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50071,The old king of caries Aura Hu-Resident SFX -- 蝕の老王 蝕オーラHu 常駐SFX,651481,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50072,The old king caries Vane resident SFX -- 蝕の老王 蝕羽根 常駐SFX,651453,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50073,The old king caries Vane resident SFX -- 蝕の老王 蝕羽根 常駐SFX,651453,-1,-1,-1,-1,-1,-1,-1,-1,810,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50074,Old King Style resident SFX of caries -- 蝕の老王 風 常駐SFX,651410,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50075,The Old king illusion of Eclipse translucent -- 蝕の老王 幻影半透明,24027,-1,-1,-1,-1,-1,50,50,-1,6,-1,-1,0,0,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50076,The Old king illusion of caries completely transparent -- 蝕の老王 幻影完全透明,24027,-1,-1,-1,-1,-1,0.1,0.1,-1,6,-1,-1,0,0,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50080,Butterfly Scales resident of caries -- 蝕の蝶鱗粉常駐,630800,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50081,,630801,-1,-1,-1,-1,-1,-1,-1,-1,801,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
50082,,630802,-1,-1,-1,-1,-1,-1,-1,-1,802,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-
