#Bullet=BULLET_PARAM_ST
ID,Name,atkBullet_Id,sfxIdBullet,sfxIdHit,sfxIdFlick,life,dist,shootInterval,gravityInRange,gravityOutRange,homingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,homingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIdForShooter,autoSearchNpcThinkId,hitBulletId,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,magicDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,isPenetrate,prevVellocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,Material_Size,launchConditionType,FollowType0,FollowType1,FollowType2,EmittePosType0,EmittePosType1,EmittePosType2,IsAttackSfx,IsEndlessHit,IsPenetrateMap,IsHitBothTeam,IsUseShardHitList,IsUseMultiDmyPolyIfPlace,attachEffectType0,attachEffectType1,IsHitForceMagic,IsIgnoreSfxIfHitWater,IsIgnoreMoveStateIfHitWater,IsHitDarkForceMagic,IsInheritEffectToChild,IsInheritSpeedToChild,IsLockModule,IsSearchForTarget,IsEmittedBullet,IsInheritLifeToChild,darkDamageDamp,bulletHitType0,bulletHitType1,SpHomingYAngle,rand_ShootAngleXZ,rand_ShootANgleY,bulletEmitter_bulletId,bulletEmitter_ShootInterval0,bulletEmitter_InitInterval,SpHomingYAngleForEnemy,bulletEmitter_ShootInterval1,LaunchType,LimitBulletParamId,CounterHitType,IsPosHitBullet,IsAttachAttackSfx,IsSpCorrection0,IsSpCorrection1,IsPenetrateTarget,IsSpCorrection2,IsDisableIntScale,0xC3,EmittePosRadius,hitObjectId,subLife,subHomingAngle,pad1,lockShootCorrectionAng,pad2
40910,,40910,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,40911,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
40911,,40911,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
40920,,40920,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,40921,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
40921,,40921,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
40930,,40930,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,40931,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
40931,,40931,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41000,,41000,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41001,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41001,,41001,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41010,,41010,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41011,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41011,,41011,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41020,,41020,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41021,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41021,,41021,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41030,,41030,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41031,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41031,,41031,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41100,,41100,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41101,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41101,,41101,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41110,,41110,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41111,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41111,,41111,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41120,,41120,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41121,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41121,,41121,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41130,,41130,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41131,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41131,,41131,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41200,,41200,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41201,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41201,,41201,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41210,,41210,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41211,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41211,,41211,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41220,,41220,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41221,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41221,,41221,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41230,,41230,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41231,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41231,,41231,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41300,,41300,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41301,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41301,,41301,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41310,,41310,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41311,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41311,,41311,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41320,,41320,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41321,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41321,,41321,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41330,,41330,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41331,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41331,,41331,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41400,,41400,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41401,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41401,,41401,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41410,,41410,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41411,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41411,,41411,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41420,,41420,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41421,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41421,,41421,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41430,,41430,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41431,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41431,,41431,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41500,,41500,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41501,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41501,,41501,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41510,,41510,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41511,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41511,,41511,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41520,,41520,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41521,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41521,,41521,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41530,,41530,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41531,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41531,,41531,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
41600,,41600,530012,530015,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,10000,41601,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,45,0,0,4,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,-1,-,0,-
41601,,41601,530013,530014,-1,1,12,0,0,0,1,10,40,40,16,6,0.32,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
